"","address","lon","lat"
"760","190000, г.Санкт-Петербург, Московский проспект, д. 73, литера А",30.3179136,59.904944
"761","193029, г.Санкт-Петербург, проспект Обуховской Обороны, д. 88, литера А",30.4390122,59.8932243
"762","192289, г.Санкт-Петербург, Малая Балканская улица, д. 58, литера А",30.426146,59.830446
"763","192212, г.Санкт-Петербург, Белградская улица, д. 30, литера А",30.3659422,59.857314
"764","194100, г.Санкт-Петербург, Новолитовская улица, д. 11, литера А",30.3519441,59.9801723
"765","191040, г.Санкт-Петербург, Лиговский проспект, д. 44, литера Б",30.3584758,59.9260345
"766","190068, г.Санкт-Петербург, набережная канала Грибоедова, д. 109/8, литера А",30.300421,59.925301
"767","191023, г.Санкт-Петербург, Гороховая улица, д. 32, литера А",30.320883,59.929771
"768","192286, г.Санкт-Петербург, Альпийский переулок, д. 30, литера А",30.3874004,59.8543826
"769","197198, г.Санкт-Петербург, Большой  проспект П.С., д. 14, литера А",30.292807,59.954535
"770","191119, г.Санкт-Петербург, Лиговский проспект, д. 88, литера Г, Сооружение 1",NA,NA
"771","193036, г.Санкт-Петербург, переулок Ульяны Громовой, д. 8, литера Б",30.362207,59.934328
"772","190068, г.Санкт-Петербург, Садовая улица, д. 125, литера А",30.3068205,59.922356
"773","191011, г.Санкт-Петербург, Инженерная улица, д. 6, литера А",30.337036,59.937667
"774","191186, г.Санкт-Петербург, Невский проспект, д. 18, литера А",30.3185953,59.9364647
"775","191040, г.Санкт-Петербург, Лиговский проспект, д. 67/22, литера А",30.357723,59.926849
"776","197110, г.Санкт-Петербург, Большая Зеленина улица, д. 14/18, литера А",30.2909179,59.9616713
"777","191014, г.Санкт-Петербург, Кирочная улица, д. 17, литера А",30.3545112,59.9439425
"778","191014, г.Санкт-Петербург, Кирочная улица, д. 17, литера А",30.3545112,59.9439425
"779","191014, г.Санкт-Петербург, Кирочная улица, д. 17, литера А",30.3545112,59.9439425
"780","г.Санкт-Петербург, проспект Энгельса, д. 133, к. 1, литера Е",30.334208,60.049098
"781","190031, г.Санкт-Петербург, Московский проспект, д. 7, литера А",30.3170674,59.924766
"782","г.Санкт-Петербург, проспект Стачек, д. 55, литера А",30.2552733,59.8767283
"783","196066, г.Санкт-Петербург, улица Гастелло, д. 9, литера А",30.3236374,59.8574297
"784","191126, г.Санкт-Петербург, Звенигородская улица, д. 8-10, литера К",30.33767,59.921684
"785","194356, г.Санкт-Петербург, улица Есенина, д. 22, к. 1, литера А",30.336631,60.046003
"786","г.Санкт-Петербург, Дачный проспект, д. 9, к. 1, литера А",30.2443568,59.8466129
"787","г.Санкт-Петербург, Дачный проспект, д. 9, к. 1, литера А",30.2443568,59.8466129
"788","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 3",30.3265151,59.9298431
"789","191040, г.Санкт-Петербург, Лиговский проспект, д. 56, литера А",30.357466,59.924388
"790","191040, г.Санкт-Петербург, Лиговский проспект, д. 56, литера А",30.357466,59.924388
"791","196066, г.Санкт-Петербург, Московский проспект, д. 189, литера А",30.3205002,59.8544462
"792","196158, г.Санкт-Петербург, Пулковская улица, д. 11, литера А",30.348702,59.838294
"793","191186, г.Санкт-Петербург, Невский проспект, д. 22-24, литера А",30.3242128,59.9358955
"794","191186, г.Санкт-Петербург, Невский проспект, д. 22-24, литера А",30.3242128,59.9358955
"795","191104, г.Санкт-Петербург, улица Маяковского, д. 16, литера А",30.354576,59.936218
"796","196070, г.Санкт-Петербург, Московский проспект, д. 179, литера А",30.320312,59.85876
"797","197136, г.Санкт-Петербург, Большой  проспект П.С., д. 74, литера А",30.307451,59.963131
"798","190031, г.Санкт-Петербург, Садовая улица, д. 42, литера А",30.3161496,59.925716
"799","191014, г.Санкт-Петербург, улица Маяковского, д. 34, литера А",30.354875,59.939882
"800","191119, г.Санкт-Петербург, Лиговский проспект, д. 135, литера А",30.351441,59.917531
"801","193171, г.Санкт-Петербург, проспект Обуховской Обороны, д. 145, литера А",30.4433652,59.8844663
"802","193036, г.Санкт-Петербург, Лиговский проспект, д. 29, литера А",30.362009,59.933622
"803","198005, г.Санкт-Петербург, Измайловский проспект, д. 31, литера А",30.3069585,59.9095129
"804","191025, г.Санкт-Петербург, улица Марата, д. 25, литера А",30.352408,59.927506
"805","196084, г.Санкт-Петербург, Московский проспект, д. 93, литера Б",30.318731,59.89516
"806","193019, г.Санкт-Петербург, проспект Обуховской Обороны, д. 39, литера А",30.406794,59.912101
"807","191023, г.Санкт-Петербург, Апраксин переулок, д. 4, литера А",30.325008,59.929122
"808","191011, г.Санкт-Петербург, Думская улица, д. 1-3, литера А",30.328878,59.934162
"809","193168, г.Санкт-Петербург, улица Антонова-Овсеенко, д. 3, литера Н",30.458158,59.905637
"810","191023, г.Санкт-Петербург, Мучной переулок, д. 2, литера Г",30.3233392,59.9300065
"811","191011, г.Санкт-Петербург, набережная канала Грибоедова, д. 28/1, литера А",30.3258119,59.9326038
"812","191011, г.Санкт-Петербург, набережная канала Грибоедова, д. 28/1, литера А",30.3258119,59.9326038
"813","190068, г.Санкт-Петербург, набережная канала Грибоедова, д. 146, к. 2, литера Б",30.328756,59.938693
"814","195030, г.Санкт-Петербург, 3-я Жерновская улица, д. 23, литера А",30.4856597,59.9624919
"815","199048, г.Санкт-Петербург, 14-я линия В.О., д. 97, литера А",30.2610923,59.9469318
"816","196600, Санкт-Петербург, город Пушкин, Ленинградская улица, д. 9а, литера А",30.42484,59.725408
"817","193029, г.Санкт-Петербург, проспект Обуховской Обороны, д. 89, литера Б",30.428992,59.899229
"818","191011, г.Санкт-Петербург, набережная реки Фонтанки, д. 55, литера А",30.3360675,59.9291716
"819","190031, г.Санкт-Петербург, Гороховая улица, д. 41, литера А",30.3210945,59.9288449
"820","190068, г.Санкт-Петербург, Садовая улица, д. 77, литера А",30.2942702,59.9195837
"821","197720, Санкт-Петербург, город Зеленогорск, проспект Красных Командиров, д. 7, литера А",29.6913426,60.1938864
"822","197198, г.Санкт-Петербург, Большой  проспект П.С., д. 44, литера А",30.3010365,59.959359
"823","191011, г.Санкт-Петербург, Садовая улица, д. 7-9-11, литера А",30.335322,59.935337
"824","190031, г.Санкт-Петербург, улица Ефимова, д. 1/4, литера А",30.3188896,59.9264383
"825","197136, г.Санкт-Петербург, улица Ленина, д. 20, литера А",30.3040561,59.9621704
"826","199004, г.Санкт-Петербург, 6-я линия В.О., д. 35, литера Б",30.278632,59.944665
"827","191028, г.Санкт-Петербург, Литейный проспект, д. 30, литера А",30.3487965,59.9406139
"828","197022, г.Санкт-Петербург, Каменноостровский проспект, д. 43, литера А",30.3061312,59.9718236
"829","195196, г.Санкт-Петербург, Новочеркасский проспект, д. 57, к. 1, литера А",30.4197,59.921779
"830","195112, г.Санкт-Петербург, Заневский проспект, д. 29а, литера А",30.41635,59.929084
"831","195298, г.Санкт-Петербург, улица Коммуны, д. 59, литера Б",30.5048638,59.9422215
"832","197760, Санкт-Петербург, город Кронштадт, улица Восстания, д. 11, литера А",29.771376,60.000224
"833","198013, г.Санкт-Петербург, Московский проспект, д. 18, литера А",30.3182002,59.9206222
"834","195112, г.Санкт-Петербург, Новочеркасский проспект, д. 34, литера А",30.4144234,59.9270042
"835","197110, г.Санкт-Петербург, Большая Зеленина улица, д. 13, литера А",30.2924403,59.9613932
"836","195112, г.Санкт-Петербург, Новочеркасский проспект, д. 12, к. 1, литера А",30.409605,59.935905
"837","191104, г.Санкт-Петербург, Литейный проспект, д. 53, литера А",30.347621,59.936304
"838","191040, г.Санкт-Петербург, Лиговский проспект, д. 56, литера Е",30.357466,59.924388
"839","191028, г.Санкт-Петербург, Моховая улица, д. 27-29, литера А",30.3449937,59.9420184
"840","191028, г.Санкт-Петербург, Моховая улица, д. 27-29, литера А",30.3449937,59.9420184
"841","г.Санкт-Петербург, Невский проспект, д. 12, литера А",30.315731,59.93682
"842","г.Санкт-Петербург, Невский проспект, д. 12, литера А",30.315731,59.93682
"843","191186, г.Санкт-Петербург, Невский проспект, д. 13/9, литера А",30.316909,59.9363146
"844","191186, г.Санкт-Петербург, Невский проспект, д. 13/9, литера А",30.316909,59.9363146
"845","195112, г.Санкт-Петербург, Новочеркасский проспект, д. 37, к. 1, литера А",30.409736,59.931065
"846","195176, г.Санкт-Петербург, проспект Металлистов, д. 58, литера А",30.421664,59.956084
"847","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 48",30.3375562,59.9346057
"848","195248, г.Санкт-Петербург, проспект Энергетиков, д. 29, литера А",30.439143,59.955344
"849","195253, г.Санкт-Петербург, улица Маршала Тухачевского, д. 41, литера А",30.4308368,59.9602639
"850","Санкт-Петербург, город Петергоф, Константиновская улица, д. 16, литера З",29.916855,59.875019
"851","198510, Санкт-Петербург, город Петергоф, Константиновская улица, д. 16, литера Д",29.916855,59.875019
"852","198510, Санкт-Петербург, город Петергоф, Константиновская улица, д. 16, литера Б",29.916855,59.875019
"853","191119, г.Санкт-Петербург, Звенигородская улица, д. 28, литера А",30.342132,59.918229
"854","г.Санкт-Петербург, проспект Энгельса, д. 98, литера Г",30.317924,60.026105
"855","191119, г.Санкт-Петербург, улица Черняховского, д. 47, литера Б",30.36067,59.919189
"856","198215, г.Санкт-Петербург, Ленинский проспект, д. 117, к. 1, литера А",30.2482165,59.8507112
"857","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 37-38",30.3375562,59.9346057
"858","195196, г.Санкт-Петербург, Новочеркасский проспект, д. 45, к. 1, литера А",30.413072,59.927066
"859","197198, г.Санкт-Петербург, Большой  проспект П.С., д. 31, литера А",30.3009823,59.958768
"860","197101, г.Санкт-Петербург, Большая Пушкарская улица, д. 47, литера А",30.3125156,59.9641432
"861","191011, г.Санкт-Петербург, Невский проспект, д. 40-42, литера А",30.332383,59.934887
"862","195257, г.Санкт-Петербург, Гражданский проспект, д. 92, к. 1, литера А",30.4029504,60.0194806
"863","191119, г.Санкт-Петербург, Лиговский проспект, д. 121, литера А",30.35217,59.918667
"864","191119, г.Санкт-Петербург, Разъезжая улица, д. 43/1, литера А",30.352202,59.92125
"865","195009, г.Санкт-Петербург, улица Комсомола, д. 45, литера А",30.3534707,59.9556704
"866","191002, г.Санкт-Петербург, Загородный проспект, д. 21-23, литера А",30.3372431,59.9254715
"867","191104, г.Санкт-Петербург, Литейный проспект, д. 46, литера А",30.348631,59.937578
"868","г.Санкт-Петербург, улица Маяковского, д. 37, литера А",30.356292,59.941833
"869","191186, г.Санкт-Петербург, Невский проспект, д. 20, литера А",30.3219437,59.9360843
"870","191040, г.Санкт-Петербург, Лиговский проспект, д. 85, литера А",30.3562545,59.924452
"871","191040, г.Санкт-Петербург, Лиговский проспект, д. 56, литера Г",30.357466,59.924388
"872","191040, г.Санкт-Петербург, Лиговский проспект, д. 56, литера Г",30.357466,59.924388
"873","193144, г.Санкт-Петербург, Мытнинская улица, д. 7, литера А",30.37765,59.932907
"874","193167, г.Санкт-Петербург, Невский проспект, д. 166, литера А",30.3776596,59.9266086
"875","193024, г.Санкт-Петербург, Херсонская улица, д. 19, литера А",30.379394,59.928681
"876","г.Санкт-Петербург, проспект Стачек, д. 77, литера А",30.2601683,59.8661006
"877","191014, г.Санкт-Петербург, улица Маяковского, д. 37, литера Ю",30.355429,59.9418442
"878","191123, г.Санкт-Петербург, Захарьевская улица, д. 3, литера А",30.350599,59.94762
"879","192007, г.Санкт-Петербург, Лиговский проспект, д. 146, литера А",30.3498072,59.9133118
"880","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 28",30.3375562,59.9346057
"881","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 20",30.3375562,59.9346057
"882","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 20",30.3375562,59.9346057
"883","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 20",30.3375562,59.9346057
"884","г.Санкт-Петербург, Садовая улица, д. 28-30, к. 39",30.3291386,59.9313147
"885","191025, г.Санкт-Петербург, улица Восстания, д. 6, литера А",30.359688,59.933207
"886","191040, г.Санкт-Петербург, Пушкинская улица, д. 5, литера А",30.3572369,59.9305094
"887","196620, Санкт-Петербург, город Павловск, Конюшенная улица, д. 1, литера А",30.442904,59.686737
"888","196650, Санкт-Петербург, город Колпино, улица Индустриализации, д. 1, литера А",30.61865,59.757848
"889","197110, г.Санкт-Петербург, Большая Зеленина улица, д. 15, литера А",30.2912908,59.9619242
"890","197110, г.Санкт-Петербург, Большая Зеленина улица, д. 5, литера А",30.295114,59.959904
"891","191028, г.Санкт-Петербург, Моховая улица, д. 30, литера А",30.3455243,59.9412078
"892","197198, г.Санкт-Петербург, Большой  проспект П.С., д. 7/4, литера Б",30.2934188,59.9540078
"893","190000, г.Санкт-Петербург, Большая Морская улица, д. 47, литера А",30.3049556,59.9318464
"894","196031, г.Санкт-Петербург, Сенная площадь, д. 5, литера А",30.3179715,59.9276514
"895","198013, г.Санкт-Петербург, Московский проспект, д. 40, литера А",30.3184648,59.9143266
"896","191180, г.Санкт-Петербург, Гороховая улица, д. 71, литера А",30.330106,59.922742
"897","196641, Санкт-Петербург, поселок Металлострой, Садовая улица, д. 12, к. 2, литера А",30.5699001,59.8136558
"898","198013, г.Санкт-Петербург, Московский проспект, д. 36, литера А",30.318444,59.915003
"899","190000, г.Санкт-Петербург, улица Ефимова, д. 5, литера А",30.322616,59.92449
"900","193171, г.Санкт-Петербург, улица Полярников, д. 15, литера А",30.435696,59.877526
"901","193171, г.Санкт-Петербург, улица Полярников, д. 8, литера А",30.436946,59.876638
"902","192012, г.Санкт-Петербург, проспект Обуховской Обороны, д. 229/7, литера В",30.4694926,59.8645233
"903","192012, г.Санкт-Петербург, проспект Обуховской Обороны, д. 229/7, литера В",30.4694926,59.8645233
"904","192212, г.Санкт-Петербург, Белградская улица, д. 30, литера А",30.3659422,59.857314
"905","191014, г.Санкт-Петербург, улица Жуковского, д. 10, литера А",30.352236,59.93612
"906","191025, г.Санкт-Петербург, улица Маяковского, д. 10, литера А",30.354159,59.933637
"907","191002, г.Санкт-Петербург, Загородный проспект, д. 9, литера А",30.3437688,59.9269067
"908","191023, г.Санкт-Петербург, Гороховая улица, д. 32, литера А",30.320883,59.929771
"909","191002, г.Санкт-Петербург, набережная реки Фонтанки, д. 50, литера А",30.341975,59.930762
"910","191040, г.Санкт-Петербург, Лиговский проспект, д. 53, литера А",30.3592878,59.9292513
"911","г.Санкт-Петербург, проспект Стачек, д. 73, литера А",30.259538,59.868292
"912","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 1",30.3265151,59.9298431
"913","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 1",30.3265151,59.9298431
"914","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 1",30.3265151,59.9298431
"915","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 1",30.3265151,59.9298431
"916","192007, г.Санкт-Петербург, Лиговский проспект, д. 175, литера А",30.3489192,59.9132699
"917","197022, г.Санкт-Петербург, Петропавловская улица, д. 6, литера А",30.314508,59.96687
"918","192007, г.Санкт-Петербург, Лиговский проспект, д. 142, литера А",30.3501468,59.9136831
"919","196070, г.Санкт-Петербург, Московский проспект, д. 191, литера А",30.3209281,59.8645461
"920","197101, г.Санкт-Петербург, Большой  проспект П.С., д. 67, литера А",30.3095318,59.9639388
"921","191186, г.Санкт-Петербург, Большая Морская улица, д. 6, литера А",30.317968,59.937222
"922","191002, г.Санкт-Петербург, улица Рубинштейна, д. 23, литера А",30.342029,59.9278749
"923","195272, г.Санкт-Петербург, Уткин проспект, д. 13, к. 5, литера А",30.43367,59.933819
"924","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 18-19",30.3375562,59.9346057
"925","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 18-19",30.3375562,59.9346057
"926","191028, г.Санкт-Петербург, Литейный проспект, д. 24, литера А",30.348903,59.942496
"927","191186, г.Санкт-Петербург, Невский проспект, д. 11/2, литера А",30.3156225,59.9364316
"928","191123, г.Санкт-Петербург, Кирочная улица, д. 28, литера А",30.3600794,59.9441093
"929","191011, г.Санкт-Петербург, Инженерная улица, д. 6, литера А",30.337036,59.937667
"930","191186, г.Санкт-Петербург, Невский проспект, д. 18, литера А",30.3185953,59.9364647
"931","197110, г.Санкт-Петербург, Большая Зеленина улица, д. 14/18, литера А",30.2909179,59.9616713
"932","197110, г.Санкт-Петербург, Большая Зеленина улица, д. 14/18, литера А",30.2909179,59.9616713
"933","191025, г.Санкт-Петербург, Владимирский проспект, д. 16, литера А",30.348034,59.929466
"934","192012, г.Санкт-Петербург, проспект Обуховской Обороны, д. 251, литера А",30.477814,59.860775
"935","191186, г.Санкт-Петербург, набережная канала Грибоедова, д. 25, литера А",30.3249209,59.9329265
"936","195043, г.Санкт-Петербург, Братская улица, д. 12, литера А",30.520616,59.974725
"937","г.Санкт-Петербург, проспект Стачек, д. 17, литера А",30.274126,59.89354
"938","191186, г.Санкт-Петербург, Миллионная улица, д. 11, литера А",30.3247901,59.944107
"939","195196, г.Санкт-Петербург, Новочеркасский проспект, д. 47, к. 1, литера А",30.413806,59.926332
"940","191011, г.Санкт-Петербург, Итальянская улица, д. 10/5, литера А",30.329386,59.936526
"941","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 3",30.3265151,59.9298431
"942","190031, г.Санкт-Петербург, Спасский переулок, д. 1/46, литера А",30.3168528,59.9293626
"943","191040, г.Санкт-Петербург, Лиговский проспект, д. 56, литера А",30.357466,59.924388
"944","198152, г.Санкт-Петербург, проспект Стачек, д. 74/1, литера А",30.2741161,59.8990268
"945","196158, г.Санкт-Петербург, Пулковская улица, д. 11, литера А",30.348702,59.838294
"946","191186, г.Санкт-Петербург, Невский проспект, д. 22-24, литера А",30.3242128,59.9358955
"947","191186, г.Санкт-Петербург, Невский проспект, д. 22-24, литера А",30.3242128,59.9358955
"948","191186, г.Санкт-Петербург, Невский проспект, д. 22-24, литера А",30.3242128,59.9358955
"949","191186, г.Санкт-Петербург, Невский проспект, д. 22-24, литера А",30.3242128,59.9358955
"950","190031, г.Санкт-Петербург, Садовая улица, д. 42, литера А",30.3161496,59.925716
"951","191023, г.Санкт-Петербург, Садовая улица, д. 32/1, литера А",30.323797,59.92906
"952","191023, г.Санкт-Петербург, Садовая улица, д. 32/1, литера А",30.323797,59.92906
"953","194044, г.Санкт-Петербург, Большой Сампсониевский проспект, д. 21, литера А",30.3444949,59.9644885
"954","195030, г.Санкт-Петербург, проспект Энтузиастов, д. 49, к. 1, литера А",30.4932401,59.951722
"955","192007, г.Санкт-Петербург, Лиговский проспект, д. 166, литера Б",30.3488087,59.9116425
"956","190031, г.Санкт-Петербург, Гороховая улица, д. 53, литера А",30.3191988,59.9303535
"957","192007, г.Санкт-Петербург, Лиговский проспект, д. 194, литера А",30.347458,59.9095528
"958","196084, г.Санкт-Петербург, Московский проспект, д. 66, литера А",30.3193545,59.9075277
"959","198260, г.Санкт-Петербург, улица Солдата Корзуна, д. 40, литера А",30.220698,59.831116
"960","196084, г.Санкт-Петербург, Московский проспект, д. 127, литера А",30.318283,59.886167
"961","197183, г.Санкт-Петербург, улица Савушкина, д. 20, литера А",30.29282,59.985486
"962","193036, г.Санкт-Петербург, Лиговский проспект, д. 29, литера А",30.362009,59.933622
"963","195009, г.Санкт-Петербург, Финский переулок, д. 9, литера А",30.354589,59.956442
"964","196066, г.Санкт-Петербург, Московский проспект, д. 195, литера А",30.3207377,59.8504954
"965","198095, г.Санкт-Петербург, проспект Стачек, д. 6, литера А",30.2760118,59.8987658
"966","191186, г.Санкт-Петербург, Невский проспект, д. 19, литера А",30.3215562,59.9357268
"967","190000, г.Санкт-Петербург, Гороховая улица, д. 25, литера А",30.3178914,59.9309917
"968","190008, г.Санкт-Петербург, Канонерская улица, д. 14, литера А",30.2905338,59.9195909
"969","191011, г.Санкт-Петербург, Думская улица, д. 1-3, литера А",30.328878,59.934162
"970","191011, г.Санкт-Петербург, Невский проспект, д. 44, литера А",30.333041,59.934795
"971","191186, г.Санкт-Петербург, Малая Конюшенная улица, д. 16/26, литера А",30.32524,59.9360137
"972","191023, г.Санкт-Петербург, Мучной переулок, д. 2, литера Г",30.3233392,59.9300065
"973","г.Санкт-Петербург, улица Маршала Захарова, д. 16, к. 1, литера А",30.16751,59.858063
"974","196084, г.Санкт-Петербург, Московский проспект, д. 106, литера А",30.320093,59.894588
"975","199057, г.Санкт-Петербург, Уральская улица, д. 8, литера А",30.2631379,59.9525226
"976","199034, г.Санкт-Петербург, 1-я линия В.О., д. 16, литера А",30.2913791,59.9405364
"977","199178, г.Санкт-Петербург, 10-я линия В.О., д. 15б, литера А",30.27612,59.939801
"978","199406, г.Санкт-Петербург, улица Шевченко, д. 27, литера А,",30.2427056,59.9379849
"979","196105, г.Санкт-Петербург, Благодатная улица, д. 40, литера А",30.333775,59.87639
"980","191123, г.Санкт-Петербург, Захарьевская улица, д. 14, литера У",30.3578301,59.9479783
"981","193024, г.Санкт-Петербург, Невский проспект, д. 141, литера А",30.377353,59.92604
"982","190031, г.Санкт-Петербург, набережная канала Грибоедова, д. 62, литера А",30.3142299,59.9257813
"983","196620, Санкт-Петербург, город Павловск, Садовая улица, д. 9, литера А",30.439516,59.688262
"984","196084, г.Санкт-Петербург, улица Коли Томчака, д. 1/6, литера К",30.3243427,59.8927294
"985","197198, г.Санкт-Петербург, улица Блохина, д. 15, литера А",30.300859,59.952006
"986","197733, Санкт-Петербург, поселок Комарово, Большой проспект, д. 13а, литера А",29.860923,60.175612
"987","197022, г.Санкт-Петербург, Каменноостровский проспект, д. 53/22, литера А",30.307247,59.9708642
"988","195112, г.Санкт-Петербург, Новочеркасский проспект, д. 21, литера А",30.406843,59.936293
"989","191104, г.Санкт-Петербург, набережная реки Фонтанки, д. 32/1, литера А",30.340174,59.939333
"990","193024, г.Санкт-Петербург, Невский проспект, д. 164, литера А",30.377227,59.9267846
"991","191011, г.Санкт-Петербург, Садовая улица, д. 7-9-11, литера А",30.335322,59.935337
"992","190031, г.Санкт-Петербург, улица Ефимова, д. 1/4, литера А",30.3188896,59.9264383
"993","197022, г.Санкт-Петербург, Большой  проспект П.С., д. 53, литера А",30.3065844,59.9622221
"994","196066, г.Санкт-Петербург, Московский проспект, д. 206, литера А",30.3216493,59.8573271
"995","197706, Санкт-Петербург, город Сестрорецк, Лесная улица, д. 11, литера А",29.9583495,60.1076677
"996","197706, Санкт-Петербург, город Сестрорецк, Лесная улица, д. 13/42, литера А",29.9583495,60.1076677
"997","196128, г.Санкт-Петербург, Благодатная улица, д. 16, к. 2, литера Б",30.3119597,59.8757153
"998","198013, г.Санкт-Петербург, Можайская улица, д. 1, литера А",30.32462,59.918286
"999","191119, г.Санкт-Петербург, Коломенская улица, д. 29, литера А",30.3527443,59.9228753
"1000","190000, г.Санкт-Петербург, Большая Морская улица, д. 55, литера А",30.302408,59.931501
"1001","192174, г.Санкт-Петербург, бульвар Красных Зорь, д. 8, к. 2, литера З",30.443517,59.870903
"1002","196655, Санкт-Петербург, город Колпино, улица Веры Слуцкой, д. 38, литера А",30.582276,59.742648
"1003","196070, г.Санкт-Петербург, Московский проспект, д. 167, литера А",30.320031,59.864001
"1004","197042, г.Санкт-Петербург, Петровский проспект, д. 1, литера КЛ",NA,NA
"1005","191040, г.Санкт-Петербург, Лиговский проспект, д. 110, литера Б",30.3580735,59.9259118
"1006","197110, г.Санкт-Петербург, Большая Зеленина улица, д. 13, литера А",30.2924403,59.9613932
"1007","193124, г.Санкт-Петербург, улица Пролетарской Диктатуры, д. 6, литера А",30.389212,59.947952
"1008","193024, г.Санкт-Петербург, 2-я Советская улица, д. 27/2, литера А",30.365394,59.933309
"1009","194044, г.Санкт-Петербург, Большой Сампсониевский проспект, д. 38-40, литера А",30.3408152,59.9700607
"1010","191180, г.Санкт-Петербург, Загородный проспект, д. 45, литера А",30.3299378,59.9214648
"1011","197101, г.Санкт-Петербург, Каменноостровский проспект, д. 26-28, литера А",30.313908,59.962235
"1012","190068, г.Санкт-Петербург, Большая Подьяческая улица, д. 24, литера А",30.3055067,59.9222241
"1013","191002, г.Санкт-Петербург, Загородный проспект, д. 28, литера А",30.3401802,59.9251445
"1014","198020, г.Санкт-Петербург, Старо-Петергофский проспект, д. 26, литера В",30.2763959,59.9061832
"1015","191119, г.Санкт-Петербург, Днепропетровская улица, д. 13, литера В",30.362652,59.918634
"1016","195176, г.Санкт-Петербург, проспект Металлистов, д. 58, литера А",30.421664,59.956084
"1017","191002, г.Санкт-Петербург, Разъезжая улица, д. 9, литера А",30.344106,59.925188
"1018","Санкт-Петербург, город Петергоф, Эрлеровский  бульвар, д. 12/2, литера Б",29.91381,59.871995
"1019","199178, г.Санкт-Петербург, 13-я линия В.О., д. 22, литера Д",30.273197,59.938637
"1020","190000, г.Санкт-Петербург, улица Глинки, д. 3-5-7, литера А",30.295368,59.92722
"1021","195253, г.Санкт-Петербург, улица Маршала Тухачевского, д. 41, литера А",30.4308368,59.9602639
"1022","г.Санкт-Петербург, проспект Стачек, д. 80, литера А",30.2594587,59.8726029
"1023","190031, г.Санкт-Петербург, набережная реки Фонтанки, д. 109, литера А",30.318498,59.9229146
"1024","198412, Санкт-Петербург, город Ломоносов, 1-я Нижняя улица, д. 9, литера А",29.769617,59.9161412
"1025","199048, г.Санкт-Петербург, Малый проспект В.О., д. 41, литера А",30.265117,59.94459
"1026","198412, Санкт-Петербург, город Ломоносов, улица Рубакина, д. 16, литера Б",29.766093,59.916482
"1027","196084, г.Санкт-Петербург, Московский проспект, д. 148, литера Д",30.3204359,59.8855368
"1028","190000, г.Санкт-Петербург, Большая Морская улица, д. 53/8, литера А",30.3033853,59.9315089
"1029","198215, г.Санкт-Петербург, Ленинский проспект, д. 117, к. 1, литера А",30.2482165,59.8507112
"1030","197046, г.Санкт-Петербург, Троицкая площадь П.С., д. 1, литера А",30.327883,59.952756
"1031","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 37-38",30.3375562,59.9346057
"1032","194100, г.Санкт-Петербург, Лесной проспект, д. 39, литера Б",30.3437586,59.9815106
"1033","197046, г.Санкт-Петербург, Пеньковая улица, д. 8/6, литера А",30.333941,59.955997
"1034","193130, г.Санкт-Петербург, 8-я Советская улица, д. 16/25, литера А",30.3736192,59.9369005
"1035","195252, г.Санкт-Петербург, улица Софьи Ковалевской, д. 3, к. 1, литера А",30.4116026,60.0119406
"1036","191186, г.Санкт-Петербург, Казанская улица, д. 17-19, литера А",30.3190914,59.9310492
"1037","195257, г.Санкт-Петербург, проспект Науки, д. 10, к. 1, литера А",30.391088,60.01511
"1038","191002, г.Санкт-Петербург, Загородный проспект, д. 21-23, литера А",30.3372431,59.9254715
"1039","195043, г.Санкт-Петербург, Братская улица, д. 18, литера А",30.523897,59.975562
"1040","191123, г.Санкт-Петербург, Саперный переулок, д. 9, литера А",30.357951,59.9408277
"1041","191186, г.Санкт-Петербург, набережная канала Грибоедова, д. 14, литера А",30.3269958,59.9359348
"1042","191126, г.Санкт-Петербург, Звенигородская улица, д. 30, литера А",30.342854,59.918342
"1043","193167, г.Санкт-Петербург, Невский проспект, д. 166, литера А",30.3776596,59.9266086
"1044","193144, г.Санкт-Петербург, Мытнинская улица, д. 1/20, литера А",30.3785441,59.9348561
"1045","г.Санкт-Петербург, проспект Стачек, д. 77, литера А",30.2601683,59.8661006
"1046","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 28",30.3375562,59.9346057
"1047","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 28",30.3375562,59.9346057
"1048","191023, г.Санкт-Петербург, Садовая улица, д. 28-30, к. 20",30.3375562,59.9346057
